line_number,raw_date,corrected_date,date,year_correction_applied,lift,lift_name,weight,reps,failed,estimated_1rm,raw
4973,2024-05-09,2024-05-09,2024-05-09,False,bench,벤치프레스,120.0,4,False,136.0,120 * 4
4974,2024-05-09,2024-05-09,2024-05-09,False,bench,벤치프레스,120.0,3,False,132.0,120 * 3
4990,2024-05-13,2024-05-13,2024-05-13,False,bench,벤치프레스,60.0,5,False,70.0,60 * 5
4991,2024-05-13,2024-05-13,2024-05-13,False,bench,벤치프레스,120.0,4,False,136.0,120 * 4
4992,2024-05-13,2024-05-13,2024-05-13,False,bench,벤치프레스,120.0,4,False,136.0,120 * 4
4993,2024-05-13,2024-05-13,2024-05-13,False,bench,벤치프레스,120.0,4,False,136.0,120 * 4
4994,2024-05-13,2024-05-13,2024-05-13,False,bench,벤치프레스,120.0,3,False,132.0,120 * 3
4995,2024-05-13,2024-05-13,2024-05-13,False,bench,벤치프레스,120.0,3,False,132.0,120 * 3
5013,2024-05-14,2024-05-14,2024-05-14,False,deadlift,데드리프트,100.0,5,False,116.66666666666667,100 * 5
5014,2024-05-14,2024-05-14,2024-05-14,False,deadlift,데드리프트,140.0,1,False,144.66666666666669,140 * 1
5015,2024-05-14,2024-05-14,2024-05-14,False,deadlift,데드리프트,180.0,1,False,186.00000000000003,180 * 1
5016,2024-05-14,2024-05-14,2024-05-14,False,deadlift,데드리프트,200.0,1,False,206.66666666666669,200 * 1
5029,2024-05-15,2024-05-15,2024-05-15,False,squat,스쿼트,60.0,5,False,70.0,60 * 5
5030,2024-05-15,2024-05-15,2024-05-15,False,squat,스쿼트,100.0,5,False,116.66666666666667,100 * 5
5031,2024-05-15,2024-05-15,2024-05-15,False,squat,스쿼트,120.0,3,False,132.0,120 * 3
5032,2024-05-15,2024-05-15,2024-05-15,False,squat,스쿼트,130.0,1,False,134.33333333333334,130 * 1
5033,2024-05-15,2024-05-15,2024-05-15,False,squat,스쿼트,140.0,1,False,144.66666666666669,140 * 1
5034,2024-05-15,2024-05-15,2024-05-15,False,squat,스쿼트,130.0,2,False,138.66666666666666,130 * 2
5035,2024-05-15,2024-05-15,2024-05-15,False,squat,스쿼트,100.0,6,False,120.0,100 * 6
5041,2024-05-16,2024-05-16,2024-05-16,False,bench,벤치프레스,60.0,5,False,70.0,60 * 5
5042,2024-05-16,2024-05-16,2024-05-16,False,bench,벤치프레스,120.0,4,False,136.0,120 * 4
5043,2024-05-16,2024-05-16,2024-05-16,False,bench,벤치프레스,130.0,1,False,134.33333333333334,130 * 1
5044,2024-05-16,2024-05-16,2024-05-16,False,bench,벤치프레스,120.0,3,False,132.0,120 * 3
5045,2024-05-16,2024-05-16,2024-05-16,False,bench,벤치프레스,120.0,3,False,132.0,120 * 3
5046,2024-05-16,2024-05-16,2024-05-16,False,bench,벤치프레스,120.0,3,False,132.0,120 * 3
5062,2024-05-17,2024-05-17,2024-05-17,False,deadlift,데드리프트,100.0,5,False,116.66666666666667,100 * 5
5063,2024-05-17,2024-05-17,2024-05-17,False,deadlift,데드리프트,140.0,1,False,144.66666666666669,140 * 1
5064,2024-05-17,2024-05-17,2024-05-17,False,deadlift,데드리프트,180.0,1,False,186.00000000000003,180 * 1
5065,2024-05-17,2024-05-17,2024-05-17,False,deadlift,데드리프트,200.0,1,False,206.66666666666669,200 * 1
5079,2024-05-18,2024-05-18,2024-05-18,False,squat,스쿼트,100.0,5,False,116.66666666666667,100 * 5
5080,2024-05-18,2024-05-18,2024-05-18,False,squat,스쿼트,130.0,3,False,143.0,130 * 3
5081,2024-05-18,2024-05-18,2024-05-18,False,squat,스쿼트,140.0,2,False,149.33333333333334,140 * 2
5082,2024-05-18,2024-05-18,2024-05-18,False,squat,스쿼트,140.0,1,False,144.66666666666669,140 * 1
5083,2024-05-18,2024-05-18,2024-05-18,False,squat,스쿼트,130.0,3,False,143.0,130 * 3
5084,2024-05-18,2024-05-18,2024-05-18,False,squat,스쿼트,130.0,2,False,138.66666666666666,130 * 2
5091,2024-05-20,2024-05-20,2024-05-20,False,bench,벤치프레스,60.0,5,False,70.0,60 * 5
5092,2024-05-20,2024-05-20,2024-05-20,False,bench,벤치프레스,120.0,5,False,140.0,120 * 5
5093,2024-05-20,2024-05-20,2024-05-20,False,bench,벤치프레스,130.0,2,False,138.66666666666666,130 * 2
5094,2024-05-20,2024-05-20,2024-05-20,False,bench,벤치프레스,120.0,4,False,136.0,120 * 4
5095,2024-05-20,2024-05-20,2024-05-20,False,bench,벤치프레스,120.0,3,False,132.0,120 * 3
5096,2024-05-20,2024-05-20,2024-05-20,False,bench,벤치프레스,120.0,3,False,132.0,120 * 3
5114,2024-05-21,2024-05-21,2024-05-21,False,deadlift,데드리프트,100.0,5,False,116.66666666666667,100 * 5
5115,2024-05-21,2024-05-21,2024-05-21,False,deadlift,데드리프트,140.0,1,False,144.66666666666669,140 * 1
5116,2024-05-21,2024-05-21,2024-05-21,False,deadlift,데드리프트,180.0,1,False,186.00000000000003,180 * 1
5117,2024-05-21,2024-05-21,2024-05-21,False,deadlift,데드리프트,200.0,1,False,206.66666666666669,200 * 1
5118,2024-05-21,2024-05-21,2024-05-21,False,deadlift,데드리프트,210.0,1,False,217.00000000000003,210 * 1
5134,2024-05-22,2024-05-22,2024-05-22,False,squat,스쿼트,60.0,5,False,70.0,60 * 5
5135,2024-05-22,2024-05-22,2024-05-22,False,squat,스쿼트,130.0,2,False,138.66666666666666,130 * 2
5136,2024-05-22,2024-05-22,2024-05-22,False,squat,스쿼트,140.0,2,False,149.33333333333334,140 * 2
5137,2024-05-22,2024-05-22,2024-05-22,False,squat,스쿼트,150.0,1,False,155.00000000000003,150 * 1
5138,2024-05-22,2024-05-22,2024-05-22,False,squat,스쿼트,140.0,2,False,149.33333333333334,140 * 2
5139,2024-05-22,2024-05-22,2024-05-22,False,squat,스쿼트,130.0,3,False,143.0,130 * 3
5145,2024-05-23,2024-05-23,2024-05-23,False,bench,벤치프레스,60.0,5,False,70.0,60 * 5
5146,2024-05-23,2024-05-23,2024-05-23,False,bench,벤치프레스,120.0,5,False,140.0,120 * 5
5147,2024-05-23,2024-05-23,2024-05-23,False,bench,벤치프레스,130.0,1,False,134.33333333333334,130 * 1
5148,2024-05-23,2024-05-23,2024-05-23,False,bench,벤치프레스,120.0,4,False,136.0,120 * 4
5149,2024-05-23,2024-05-23,2024-05-23,False,bench,벤치프레스,120.0,3,False,132.0,120 * 3
5150,2024-05-23,2024-05-23,2024-05-23,False,bench,벤치프레스,120.0,2,False,128.0,120 * 2
5164,2024-05-24,2024-05-24,2024-05-24,False,deadlift,데드리프트,100.0,5,False,116.66666666666667,100 * 5
5165,2024-05-24,2024-05-24,2024-05-24,False,deadlift,데드리프트,140.0,1,False,144.66666666666669,140 * 1
5166,2024-05-24,2024-05-24,2024-05-24,False,deadlift,데드리프트,180.0,1,False,186.00000000000003,180 * 1
5167,2024-05-24,2024-05-24,2024-05-24,False,deadlift,데드리프트,200.0,1,False,206.66666666666669,200 * 1
5168,2024-05-24,2024-05-24,2024-05-24,False,deadlift,데드리프트,210.0,1,False,217.00000000000003,210 * 1
5180,2024-05-25,2024-05-25,2024-05-25,False,squat,스쿼트,60.0,5,False,70.0,60 * 5
5181,2024-05-25,2024-05-25,2024-05-25,False,squat,스쿼트,130.0,5,False,151.66666666666669,130 * 5
5182,2024-05-25,2024-05-25,2024-05-25,False,squat,스쿼트,140.0,2,False,149.33333333333334,140 * 2
5183,2024-05-25,2024-05-25,2024-05-25,False,squat,스쿼트,150.0,1,False,155.00000000000003,150 * 1
5184,2024-05-25,2024-05-25,2024-05-25,False,squat,스쿼트,140.0,1,False,144.66666666666669,140 * 1
5190,2024-05-27,2024-05-27,2024-05-27,False,bench,벤치프레스,60.0,5,False,70.0,60 * 5
5191,2024-05-27,2024-05-27,2024-05-27,False,bench,벤치프레스,120.0,5,False,140.0,120 * 5
5192,2024-05-27,2024-05-27,2024-05-27,False,bench,벤치프레스,130.0,2,False,138.66666666666666,130 * 2
5193,2024-05-27,2024-05-27,2024-05-27,False,bench,벤치프레스,120.0,4,False,136.0,120 * 4
5194,2024-05-27,2024-05-27,2024-05-27,False,bench,벤치프레스,120.0,4,False,136.0,120 * 4
5195,2024-05-27,2024-05-27,2024-05-27,False,bench,벤치프레스,120.0,3,False,132.0,120 * 3
5212,2024-05-28,2024-05-28,2024-05-28,False,deadlift,데드리프트,100.0,5,False,116.66666666666667,100 * 5
5213,2024-05-28,2024-05-28,2024-05-28,False,deadlift,데드리프트,140.0,1,False,144.66666666666669,140 * 1
5214,2024-05-28,2024-05-28,2024-05-28,False,deadlift,데드리프트,180.0,1,False,186.00000000000003,180 * 1
5215,2024-05-28,2024-05-28,2024-05-28,False,deadlift,데드리프트,200.0,1,False,206.66666666666669,200 * 1
5216,2024-05-28,2024-05-28,2024-05-28,False,deadlift,데드리프트,210.0,1,False,217.00000000000003,210 * 1
5231,2024-05-29,2024-05-29,2024-05-29,False,squat,스쿼트,60.0,5,False,70.0,60 * 5
5232,2024-05-29,2024-05-29,2024-05-29,False,squat,스쿼트,130.0,4,False,147.33333333333334,130 * 4
5233,2024-05-29,2024-05-29,2024-05-29,False,squat,스쿼트,140.0,3,False,154.0,140 * 3
5234,2024-05-29,2024-05-29,2024-05-29,False,squat,스쿼트,150.0,1,False,155.00000000000003,150 * 1
5235,2024-05-29,2024-05-29,2024-05-29,False,squat,스쿼트,140.0,2,False,149.33333333333334,140 * 2
5236,2024-05-29,2024-05-29,2024-05-29,False,squat,스쿼트,130.0,3,False,143.0,130 * 3
5242,2024-06-03,2024-06-03,2024-06-03,False,bench,벤치프레스,60.0,5,False,70.0,60 * 5
5243,2024-06-03,2024-06-03,2024-06-03,False,bench,벤치프레스,120.0,5,False,140.0,120 * 5
5244,2024-06-03,2024-06-03,2024-06-03,False,bench,벤치프레스,130.0,1,False,134.33333333333334,130 * 1
5245,2024-06-03,2024-06-03,2024-06-03,False,bench,벤치프레스,120.0,4,False,136.0,120 * 4
5246,2024-06-03,2024-06-03,2024-06-03,False,bench,벤치프레스,120.0,2,False,128.0,120 * 2
5263,2024-06-04,2024-06-04,2024-06-04,False,deadlift,데드리프트,100.0,5,False,116.66666666666667,100 * 5
5264,2024-06-04,2024-06-04,2024-06-04,False,deadlift,데드리프트,140.0,1,False,144.66666666666669,140 * 1
5265,2024-06-04,2024-06-04,2024-06-04,False,deadlift,데드리프트,180.0,1,False,186.00000000000003,180 * 1
5266,2024-06-04,2024-06-04,2024-06-04,False,deadlift,데드리프트,200.0,1,False,206.66666666666669,200 * 1
5267,2024-06-04,2024-06-04,2024-06-04,False,deadlift,데드리프트,210.0,1,False,217.00000000000003,210 * 1
5281,2024-06-05,2024-06-05,2024-06-05,False,squat,스쿼트,60.0,5,False,70.0,60 * 5
5282,2024-06-05,2024-06-05,2024-06-05,False,squat,스쿼트,130.0,4,False,147.33333333333334,130 * 4
5283,2024-06-05,2024-06-05,2024-06-05,False,squat,스쿼트,140.0,3,False,154.0,140 * 3
5284,2024-06-05,2024-06-05,2024-06-05,False,squat,스쿼트,150.0,1,False,155.00000000000003,150 * 1
5291,2024-06-06,2024-06-06,2024-06-06,False,bench,벤치프레스,60.0,5,False,70.0,60 * 5
5292,2024-06-06,2024-06-06,2024-06-06,False,bench,벤치프레스,120.0,5,False,140.0,120 * 5
5293,2024-06-06,2024-06-06,2024-06-06,False,bench,벤치프레스,130.0,2,False,138.66666666666666,130 * 2
5294,2024-06-06,2024-06-06,2024-06-06,False,bench,벤치프레스,120.0,4,False,136.0,120 * 4
5295,2024-06-06,2024-06-06,2024-06-06,False,bench,벤치프레스,120.0,3,False,132.0,120 * 3
5296,2024-06-06,2024-06-06,2024-06-06,False,bench,벤치프레스,120.0,3,False,132.0,120 * 3
5314,2024-06-07,2024-06-07,2024-06-07,False,deadlift,데드리프트,100.0,5,False,116.66666666666667,100 * 5
5315,2024-06-07,2024-06-07,2024-06-07,False,deadlift,데드리프트,140.0,1,False,144.66666666666669,140 * 1
5316,2024-06-07,2024-06-07,2024-06-07,False,deadlift,데드리프트,180.0,1,False,186.00000000000003,180 * 1
5317,2024-06-07,2024-06-07,2024-06-07,False,deadlift,데드리프트,210.0,1,False,217.00000000000003,210 * 1
5332,2024-06-10,2024-06-10,2024-06-10,False,bench,벤치프레스,60.0,5,False,70.0,60 * 5
5333,2024-06-10,2024-06-10,2024-06-10,False,bench,벤치프레스,120.0,5,False,140.0,120 * 5
5334,2024-06-10,2024-06-10,2024-06-10,False,bench,벤치프레스,130.0,2,False,138.66666666666666,130 * 2
5335,2024-06-10,2024-06-10,2024-06-10,False,bench,벤치프레스,120.0,5,False,140.0,120 * 5
5336,2024-06-10,2024-06-10,2024-06-10,False,bench,벤치프레스,120.0,3,False,132.0,120 * 3
5337,2024-06-10,2024-06-10,2024-06-10,False,bench,벤치프레스,120.0,3,False,132.0,120 * 3
5355,2024-06-11,2024-06-11,2024-06-11,False,deadlift,데드리프트,100.0,5,False,116.66666666666667,100 * 5
5356,2024-06-11,2024-06-11,2024-06-11,False,deadlift,데드리프트,140.0,1,False,144.66666666666669,140 * 1
5357,2024-06-11,2024-06-11,2024-06-11,False,deadlift,데드리프트,180.0,1,False,186.00000000000003,180 * 1
5358,2024-06-11,2024-06-11,2024-06-11,False,deadlift,데드리프트,200.0,1,False,206.66666666666669,200 * 1
5359,2024-06-11,2024-06-11,2024-06-11,False,deadlift,데드리프트,220.0,1,False,227.33333333333334,220 * 1
5374,2024-06-13,2024-06-13,2024-06-13,False,squat,스쿼트,60.0,5,False,70.0,60 * 5
5375,2024-06-13,2024-06-13,2024-06-13,False,squat,스쿼트,100.0,5,False,116.66666666666667,100 * 5
5376,2024-06-13,2024-06-13,2024-06-13,False,squat,스쿼트,130.0,5,False,151.66666666666669,130 * 5
5377,2024-06-13,2024-06-13,2024-06-13,False,squat,스쿼트,140.0,4,False,158.66666666666666,140 * 4
5378,2024-06-13,2024-06-13,2024-06-13,False,squat,스쿼트,150.0,1,False,155.00000000000003,150 * 1
5383,2024-06-13,2024-06-13,2024-06-13,False,bench,벤치프레스,60.0,5,False,70.0,60 * 5
5384,2024-06-13,2024-06-13,2024-06-13,False,bench,벤치프레스,120.0,5,False,140.0,120 * 5
5385,2024-06-13,2024-06-13,2024-06-13,False,bench,벤치프레스,130.0,2,False,138.66666666666666,130 * 2
5386,2024-06-13,2024-06-13,2024-06-13,False,bench,벤치프레스,120.0,5,False,140.0,120 * 5
5387,2024-06-13,2024-06-13,2024-06-13,False,bench,벤치프레스,120.0,3,False,132.0,120 * 3
5388,2024-06-13,2024-06-13,2024-06-13,False,bench,벤치프레스,120.0,3,False,132.0,120 * 3
5401,2024-06-14,2024-06-14,2024-06-14,False,deadlift,데드리프트,100.0,5,False,116.66666666666667,100 * 5
5402,2024-06-14,2024-06-14,2024-06-14,False,deadlift,데드리프트,140.0,1,False,144.66666666666669,140 * 1
5403,2024-06-14,2024-06-14,2024-06-14,False,deadlift,데드리프트,180.0,1,False,186.00000000000003,180 * 1
5404,2024-06-14,2024-06-14,2024-06-14,False,deadlift,데드리프트,200.0,1,False,206.66666666666669,200 * 1
5405,2024-06-14,2024-06-14,2024-06-14,False,deadlift,데드리프트,220.0,1,False,227.33333333333334,220 * 1
5418,2024-06-15,2024-06-15,2024-06-15,False,squat,스쿼트,60.0,5,False,70.0,60 * 5
5419,2024-06-15,2024-06-15,2024-06-15,False,squat,스쿼트,130.0,5,False,151.66666666666669,130 * 5
5420,2024-06-15,2024-06-15,2024-06-15,False,squat,스쿼트,140.0,4,False,158.66666666666666,140 * 4
5421,2024-06-15,2024-06-15,2024-06-15,False,squat,스쿼트,150.0,2,False,160.0,150 * 2
5429,2024-06-17,2024-06-17,2024-06-17,False,bench,벤치프레스,60.0,5,False,70.0,60 * 5
5430,2024-06-17,2024-06-17,2024-06-17,False,bench,벤치프레스,120.0,5,False,140.0,120 * 5
5431,2024-06-17,2024-06-17,2024-06-17,False,bench,벤치프레스,130.0,2,False,138.66666666666666,130 * 2
5432,2024-06-17,2024-06-17,2024-06-17,False,bench,벤치프레스,120.0,4,False,136.0,120 * 4
5433,2024-06-17,2024-06-17,2024-06-17,False,bench,벤치프레스,120.0,3,False,132.0,120 * 3
5434,2024-06-17,2024-06-17,2024-06-17,False,bench,벤치프레스,120.0,2,False,128.0,120 * 2
5446,2024-06-18,2024-06-18,2024-06-18,False,deadlift,데드리프트,100.0,5,False,116.66666666666667,100 * 5
5447,2024-06-18,2024-06-18,2024-06-18,False,deadlift,데드리프트,140.0,1,False,144.66666666666669,140 * 1
5448,2024-06-18,2024-06-18,2024-06-18,False,deadlift,데드리프트,180.0,1,False,186.00000000000003,180 * 1
5449,2024-06-18,2024-06-18,2024-06-18,False,deadlift,데드리프트,200.0,1,False,206.66666666666669,200 * 1
5462,2024-06-19,2024-06-19,2024-06-19,False,squat,스쿼트,60.0,5,False,70.0,60 * 5
5463,2024-06-19,2024-06-19,2024-06-19,False,squat,스쿼트,130.0,5,False,151.66666666666669,130 * 5
5464,2024-06-19,2024-06-19,2024-06-19,False,squat,스쿼트,140.0,4,False,158.66666666666666,140 * 4
5465,2024-06-19,2024-06-19,2024-06-19,False,squat,스쿼트,150.0,1,False,155.00000000000003,150 * 1
5472,2024-06-20,2024-06-20,2024-06-20,False,bench,벤치프레스,60.0,5,False,70.0,60 * 5
5473,2024-06-20,2024-06-20,2024-06-20,False,bench,벤치프레스,120.0,5,False,140.0,120 * 5
5474,2024-06-20,2024-06-20,2024-06-20,False,bench,벤치프레스,130.0,3,False,143.0,130 * 3
5475,2024-06-20,2024-06-20,2024-06-20,False,bench,벤치프레스,130.0,2,False,138.66666666666666,130 * 2
5476,2024-06-20,2024-06-20,2024-06-20,False,bench,벤치프레스,120.0,5,False,140.0,120 * 5
5477,2024-06-20,2024-06-20,2024-06-20,False,bench,벤치프레스,120.0,2,False,128.0,120 * 2
5483,2024-06-21,2024-06-21,2024-06-21,False,deadlift,데드리프트,100.0,5,False,116.66666666666667,100 * 5
5484,2024-06-21,2024-06-21,2024-06-21,False,deadlift,데드리프트,140.0,1,False,144.66666666666669,140 * 1
5485,2024-06-21,2024-06-21,2024-06-21,False,deadlift,데드리프트,180.0,1,False,186.00000000000003,180 * 1
5486,2024-06-21,2024-06-21,2024-06-21,False,deadlift,데드리프트,200.0,1,False,206.66666666666669,200 * 1
5487,2024-06-21,2024-06-21,2024-06-21,False,deadlift,데드리프트,220.0,1,False,227.33333333333334,220 * 1
5494,2024-06-24,2024-06-24,2024-06-24,False,bench,벤치프레스,60.0,5,False,70.0,60 * 5
5495,2024-06-24,2024-06-24,2024-06-24,False,bench,벤치프레스,120.0,5,False,140.0,120 * 5
5496,2024-06-24,2024-06-24,2024-06-24,False,bench,벤치프레스,130.0,3,False,143.0,130 * 3
5497,2024-06-24,2024-06-24,2024-06-24,False,bench,벤치프레스,140.0,1,False,144.66666666666669,140 * 1
5498,2024-06-24,2024-06-24,2024-06-24,False,bench,벤치프레스,130.0,1,False,134.33333333333334,130 * 1
5514,2024-06-25,2024-06-25,2024-06-25,False,deadlift,데드리프트,100.0,5,False,116.66666666666667,100 * 5
5515,2024-06-25,2024-06-25,2024-06-25,False,deadlift,데드리프트,140.0,1,False,144.66666666666669,140 * 1
5516,2024-06-25,2024-06-25,2024-06-25,False,deadlift,데드리프트,180.0,1,False,186.00000000000003,180 * 1
5517,2024-06-25,2024-06-25,2024-06-25,False,deadlift,데드리프트,200.0,1,False,206.66666666666669,200 * 1
5518,2024-06-25,2024-06-25,2024-06-25,False,deadlift,데드리프트,220.0,1,False,227.33333333333334,220 * 1
5529,2024-06-26,2024-06-26,2024-06-26,False,squat,스쿼트,60.0,5,False,70.0,60 * 5
5530,2024-06-26,2024-06-26,2024-06-26,False,squat,스쿼트,130.0,5,False,151.66666666666669,130 * 5
5531,2024-06-26,2024-06-26,2024-06-26,False,squat,스쿼트,140.0,5,False,163.33333333333334,140 * 5
5532,2024-06-26,2024-06-26,2024-06-26,False,squat,스쿼트,150.0,1,False,155.00000000000003,150 * 1
5539,2024-06-27,2024-06-27,2024-06-27,False,bench,벤치프레스,60.0,5,False,70.0,60 * 5
5540,2024-06-27,2024-06-27,2024-06-27,False,bench,벤치프레스,120.0,5,False,140.0,120 * 5
5541,2024-06-27,2024-06-27,2024-06-27,False,bench,벤치프레스,130.0,3,False,143.0,130 * 3
5557,2024-06-28,2024-06-28,2024-06-28,False,deadlift,데드리프트,100.0,1,False,103.33333333333334,100 * 1
5558,2024-06-28,2024-06-28,2024-06-28,False,deadlift,데드리프트,140.0,1,False,144.66666666666669,140 * 1
5559,2024-06-28,2024-06-28,2024-06-28,False,deadlift,데드리프트,180.0,1,False,186.00000000000003,180 * 1
5560,2024-06-28,2024-06-28,2024-06-28,False,deadlift,데드리프트,200.0,1,False,206.66666666666669,200 * 1
5561,2024-06-28,2024-06-28,2024-06-28,False,deadlift,데드리프트,220.0,1,False,227.33333333333334,220 * 1
5574,2024-06-29,2024-06-29,2024-06-29,False,squat,스쿼트,60.0,5,False,70.0,60 * 5
5575,2024-06-29,2024-06-29,2024-06-29,False,squat,스쿼트,120.0,1,False,124.00000000000001,120 * 1
5576,2024-06-29,2024-06-29,2024-06-29,False,squat,스쿼트,130.0,1,False,134.33333333333334,130 * 1
5577,2024-06-29,2024-06-29,2024-06-29,False,squat,스쿼트,140.0,1,False,144.66666666666669,140 * 1
5578,2024-06-29,2024-06-29,2024-06-29,False,squat,스쿼트,150.0,1,False,155.00000000000003,150 * 1
5579,2024-06-29,2024-06-29,2024-06-29,False,squat,스쿼트,160.0,1,False,165.33333333333334,160 * 1
5586,2024-07-01,2024-07-01,2024-07-01,False,bench,벤치프레스,60.0,5,False,70.0,60 * 5
5587,2024-07-01,2024-07-01,2024-07-01,False,bench,벤치프레스,120.0,5,False,140.0,120 * 5
5588,2024-07-01,2024-07-01,2024-07-01,False,bench,벤치프레스,130.0,1,False,134.33333333333334,130 * 1
5589,2024-07-01,2024-07-01,2024-07-01,False,bench,벤치프레스,120.0,3,False,132.0,120 * 3
5603,2024-07-02,2024-07-02,2024-07-02,False,deadlift,데드리프트,100.0,5,False,116.66666666666667,100 * 5
5604,2024-07-02,2024-07-02,2024-07-02,False,deadlift,데드리프트,140.0,1,False,144.66666666666669,140 * 1
5605,2024-07-02,2024-07-02,2024-07-02,False,deadlift,데드리프트,180.0,1,False,186.00000000000003,180 * 1
5606,2024-07-02,2024-07-02,2024-07-02,False,deadlift,데드리프트,200.0,1,False,206.66666666666669,200 * 1
5607,2024-07-02,2024-07-02,2024-07-02,False,deadlift,데드리프트,220.0,1,False,227.33333333333334,220 * 1
5619,2024-07-03,2024-07-03,2024-07-03,False,squat,스쿼트,60.0,5,False,70.0,60 * 5
5620,2024-07-03,2024-07-03,2024-07-03,False,squat,스쿼트,130.0,1,False,134.33333333333334,130 * 1
5621,2024-07-03,2024-07-03,2024-07-03,False,squat,스쿼트,140.0,5,False,163.33333333333334,140 * 5
5622,2024-07-03,2024-07-03,2024-07-03,False,squat,스쿼트,150.0,3,False,165.0,150 * 3
5623,2024-07-03,2024-07-03,2024-07-03,False,squat,스쿼트,160.0,1,False,165.33333333333334,160 * 1
5624,2024-07-03,2024-07-03,2024-07-03,False,squat,스쿼트,170.0,1,False,175.66666666666669,170 * 1
5631,2024-07-04,2024-07-04,2024-07-04,False,bench,벤치프레스,60.0,5,False,70.0,60 * 5
5632,2024-07-04,2024-07-04,2024-07-04,False,bench,벤치프레스,120.0,5,False,140.0,120 * 5
5633,2024-07-04,2024-07-04,2024-07-04,False,bench,벤치프레스,130.0,2,False,138.66666666666666,130 * 2
5634,2024-07-04,2024-07-04,2024-07-04,False,bench,벤치프레스,120.0,5,False,140.0,120 * 5
5635,2024-07-04,2024-07-04,2024-07-04,False,bench,벤치프레스,120.0,3,False,132.0,120 * 3 2400
5636,2024-07-04,2024-07-04,2024-07-04,False,bench,벤치프레스,120.0,2,False,128.0,120 * 2
5650,2024-07-05,2024-07-05,2024-07-05,False,deadlift,데드리프트,100.0,5,False,116.66666666666667,100 * 5
5651,2024-07-05,2024-07-05,2024-07-05,False,deadlift,데드리프트,140.0,1,False,144.66666666666669,140 * 1
5652,2024-07-05,2024-07-05,2024-07-05,False,deadlift,데드리프트,180.0,1,False,186.00000000000003,180 * 1
5653,2024-07-05,2024-07-05,2024-07-05,False,deadlift,데드리프트,200.0,1,False,206.66666666666669,200 * 1
5654,2024-07-05,2024-07-05,2024-07-05,False,deadlift,데드리프트,220.0,1,False,227.33333333333334,220 * 1
5665,2024-07-06,2024-07-06,2024-07-06,False,squat,스쿼트,60.0,5,False,70.0,60 * 5
5666,2024-07-06,2024-07-06,2024-07-06,False,squat,스쿼트,130.0,1,False,134.33333333333334,130 * 1
5667,2024-07-06,2024-07-06,2024-07-06,False,squat,스쿼트,140.0,1,False,144.66666666666669,140 * 1
5668,2024-07-06,2024-07-06,2024-07-06,False,squat,스쿼트,150.0,1,False,155.00000000000003,150 * 1
5669,2024-07-06,2024-07-06,2024-07-06,False,squat,스쿼트,160.0,1,False,165.33333333333334,160 * 1
5670,2024-07-06,2024-07-06,2024-07-06,False,squat,스쿼트,170.0,1,False,175.66666666666669,170 * 1
5677,2024-07-08,2024-07-08,2024-07-08,False,bench,벤치프레스,60.0,5,False,70.0,60 * 5
5678,2024-07-08,2024-07-08,2024-07-08,False,bench,벤치프레스,120.0,5,False,140.0,120 * 5
5679,2024-07-08,2024-07-08,2024-07-08,False,bench,벤치프레스,130.0,2,False,138.66666666666666,130 * 2
5680,2024-07-08,2024-07-08,2024-07-08,False,bench,벤치프레스,120.0,3,False,132.0,120 * 3
5681,2024-07-08,2024-07-08,2024-07-08,False,bench,벤치프레스,120.0,3,False,132.0,120 * 3
5694,2024-07-10,2024-07-10,2024-07-10,False,squat,스쿼트,60.0,5,False,70.0,60 * 5
5695,2024-07-10,2024-07-10,2024-07-10,False,squat,스쿼트,130.0,1,False,134.33333333333334,130 * 1
5696,2024-07-10,2024-07-10,2024-07-10,False,squat,스쿼트,140.0,1,False,144.66666666666669,140 * 1
5697,2024-07-10,2024-07-10,2024-07-10,False,squat,스쿼트,150.0,1,False,155.00000000000003,150 * 1
5698,2024-07-10,2024-07-10,2024-07-10,False,squat,스쿼트,160.0,2,False,170.66666666666666,160 * 2
5717,2024-07-12,2024-07-12,2024-07-12,False,deadlift,데드리프트,100.0,5,False,116.66666666666667,100 * 5
5718,2024-07-12,2024-07-12,2024-07-12,False,deadlift,데드리프트,140.0,1,False,144.66666666666669,140 * 1
5719,2024-07-12,2024-07-12,2024-07-12,False,deadlift,데드리프트,180.0,1,False,186.00000000000003,180 * 1
5720,2024-07-12,2024-07-12,2024-07-12,False,deadlift,데드리프트,200.0,1,False,206.66666666666669,200 * 1 2040
5721,2024-07-12,2024-07-12,2024-07-12,False,deadlift,데드리프트,220.0,1,False,227.33333333333334,220 * 1
5734,2024-07-15,2024-07-15,2024-07-15,False,bench,벤치프레스,60.0,5,False,70.0,60 * 5
5735,2024-07-15,2024-07-15,2024-07-15,False,bench,벤치프레스,120.0,5,False,140.0,120 * 5
5736,2024-07-15,2024-07-15,2024-07-15,False,bench,벤치프레스,130.0,1,False,134.33333333333334,130 * 1
5737,2024-07-15,2024-07-15,2024-07-15,False,bench,벤치프레스,120.0,4,False,136.0,120 * 4
5738,2024-07-15,2024-07-15,2024-07-15,False,bench,벤치프레스,120.0,2,False,128.0,120 * 2
5739,2024-07-15,2024-07-15,2024-07-15,False,bench,벤치프레스,120.0,2,False,128.0,120 * 2
5757,2024-07-16,2024-07-16,2024-07-16,False,deadlift,데드리프트,100.0,5,False,116.66666666666667,100 * 5
