line_number,raw_date,corrected_date,date,month,lift,lift_name,weight,reps,sets,failed,estimated_1rm,raw,year_correction_applied
5148,2024-05-23,2024-05-23,2024-05-23,2024-05,bench,벤치프레스,120.0,4,1,False,136.0,120 * 4,False
5149,2024-05-23,2024-05-23,2024-05-23,2024-05,bench,벤치프레스,120.0,3,1,False,132.0,120 * 3,False
5150,2024-05-23,2024-05-23,2024-05-23,2024-05,bench,벤치프레스,120.0,2,1,False,128.0,120 * 2,False
5164,2024-05-24,2024-05-24,2024-05-24,2024-05,deadlift,데드리프트,100.0,5,1,False,116.66666666666667,100 * 5,False
5165,2024-05-24,2024-05-24,2024-05-24,2024-05,deadlift,데드리프트,140.0,1,1,False,144.66666666666669,140 * 1,False
5166,2024-05-24,2024-05-24,2024-05-24,2024-05,deadlift,데드리프트,180.0,1,1,False,186.00000000000003,180 * 1,False
5167,2024-05-24,2024-05-24,2024-05-24,2024-05,deadlift,데드리프트,200.0,1,1,False,206.66666666666669,200 * 1,False
5168,2024-05-24,2024-05-24,2024-05-24,2024-05,deadlift,데드리프트,210.0,1,1,False,217.00000000000003,210 * 1,False
5180,2024-05-25,2024-05-25,2024-05-25,2024-05,squat,스쿼트,60.0,5,1,False,70.0,60 * 5,False
5181,2024-05-25,2024-05-25,2024-05-25,2024-05,squat,스쿼트,130.0,5,1,False,151.66666666666669,130 * 5,False
5182,2024-05-25,2024-05-25,2024-05-25,2024-05,squat,스쿼트,140.0,2,1,False,149.33333333333334,140 * 2,False
5183,2024-05-25,2024-05-25,2024-05-25,2024-05,squat,스쿼트,150.0,1,1,False,155.00000000000003,150 * 1,False
5184,2024-05-25,2024-05-25,2024-05-25,2024-05,squat,스쿼트,140.0,1,1,False,144.66666666666669,140 * 1,False
5190,2024-05-27,2024-05-27,2024-05-27,2024-05,bench,벤치프레스,60.0,5,1,False,70.0,60 * 5,False
5191,2024-05-27,2024-05-27,2024-05-27,2024-05,bench,벤치프레스,120.0,5,1,False,140.0,120 * 5,False
5192,2024-05-27,2024-05-27,2024-05-27,2024-05,bench,벤치프레스,130.0,2,1,False,138.66666666666666,130 * 2,False
5193,2024-05-27,2024-05-27,2024-05-27,2024-05,bench,벤치프레스,120.0,4,1,False,136.0,120 * 4,False
5194,2024-05-27,2024-05-27,2024-05-27,2024-05,bench,벤치프레스,120.0,4,1,False,136.0,120 * 4,False
5195,2024-05-27,2024-05-27,2024-05-27,2024-05,bench,벤치프레스,120.0,3,1,False,132.0,120 * 3,False
5212,2024-05-28,2024-05-28,2024-05-28,2024-05,deadlift,데드리프트,100.0,5,1,False,116.66666666666667,100 * 5,False
5213,2024-05-28,2024-05-28,2024-05-28,2024-05,deadlift,데드리프트,140.0,1,1,False,144.66666666666669,140 * 1,False
5214,2024-05-28,2024-05-28,2024-05-28,2024-05,deadlift,데드리프트,180.0,1,1,False,186.00000000000003,180 * 1,False
5215,2024-05-28,2024-05-28,2024-05-28,2024-05,deadlift,데드리프트,200.0,1,1,False,206.66666666666669,200 * 1,False
5216,2024-05-28,2024-05-28,2024-05-28,2024-05,deadlift,데드리프트,210.0,1,1,False,217.00000000000003,210 * 1,False
5231,2024-05-29,2024-05-29,2024-05-29,2024-05,squat,스쿼트,60.0,5,1,False,70.0,60 * 5,False
5232,2024-05-29,2024-05-29,2024-05-29,2024-05,squat,스쿼트,130.0,4,1,False,147.33333333333334,130 * 4,False
5233,2024-05-29,2024-05-29,2024-05-29,2024-05,squat,스쿼트,140.0,3,1,False,154.0,140 * 3,False
5234,2024-05-29,2024-05-29,2024-05-29,2024-05,squat,스쿼트,150.0,1,1,False,155.00000000000003,150 * 1,False
5235,2024-05-29,2024-05-29,2024-05-29,2024-05,squat,스쿼트,140.0,2,1,False,149.33333333333334,140 * 2,False
5236,2024-05-29,2024-05-29,2024-05-29,2024-05,squat,스쿼트,130.0,3,1,False,143.0,130 * 3,False
5242,2024-06-03,2024-06-03,2024-06-03,2024-06,bench,벤치프레스,60.0,5,1,False,70.0,60 * 5,False
5243,2024-06-03,2024-06-03,2024-06-03,2024-06,bench,벤치프레스,120.0,5,1,False,140.0,120 * 5,False
5244,2024-06-03,2024-06-03,2024-06-03,2024-06,bench,벤치프레스,130.0,1,1,False,134.33333333333334,130 * 1,False
5245,2024-06-03,2024-06-03,2024-06-03,2024-06,bench,벤치프레스,120.0,4,1,False,136.0,120 * 4,False
5246,2024-06-03,2024-06-03,2024-06-03,2024-06,bench,벤치프레스,120.0,2,1,False,128.0,120 * 2,False
5263,2024-06-04,2024-06-04,2024-06-04,2024-06,deadlift,데드리프트,100.0,5,1,False,116.66666666666667,100 * 5,False
5264,2024-06-04,2024-06-04,2024-06-04,2024-06,deadlift,데드리프트,140.0,1,1,False,144.66666666666669,140 * 1,False
5265,2024-06-04,2024-06-04,2024-06-04,2024-06,deadlift,데드리프트,180.0,1,1,False,186.00000000000003,180 * 1,False
5266,2024-06-04,2024-06-04,2024-06-04,2024-06,deadlift,데드리프트,200.0,1,1,False,206.66666666666669,200 * 1,False
5267,2024-06-04,2024-06-04,2024-06-04,2024-06,deadlift,데드리프트,210.0,1,1,False,217.00000000000003,210 * 1,False
5281,2024-06-05,2024-06-05,2024-06-05,2024-06,squat,스쿼트,60.0,5,1,False,70.0,60 * 5,False
5282,2024-06-05,2024-06-05,2024-06-05,2024-06,squat,스쿼트,130.0,4,1,False,147.33333333333334,130 * 4,False
5283,2024-06-05,2024-06-05,2024-06-05,2024-06,squat,스쿼트,140.0,3,1,False,154.0,140 * 3,False
5284,2024-06-05,2024-06-05,2024-06-05,2024-06,squat,스쿼트,150.0,1,1,False,155.00000000000003,150 * 1,False
5291,2024-06-06,2024-06-06,2024-06-06,2024-06,bench,벤치프레스,60.0,5,1,False,70.0,60 * 5,False
5292,2024-06-06,2024-06-06,2024-06-06,2024-06,bench,벤치프레스,120.0,5,1,False,140.0,120 * 5,False
5293,2024-06-06,2024-06-06,2024-06-06,2024-06,bench,벤치프레스,130.0,2,1,False,138.66666666666666,130 * 2,False
5294,2024-06-06,2024-06-06,2024-06-06,2024-06,bench,벤치프레스,120.0,4,1,False,136.0,120 * 4,False
5295,2024-06-06,2024-06-06,2024-06-06,2024-06,bench,벤치프레스,120.0,3,1,False,132.0,120 * 3,False
5296,2024-06-06,2024-06-06,2024-06-06,2024-06,bench,벤치프레스,120.0,3,1,False,132.0,120 * 3,False
5314,2024-06-07,2024-06-07,2024-06-07,2024-06,deadlift,데드리프트,100.0,5,1,False,116.66666666666667,100 * 5,False
5315,2024-06-07,2024-06-07,2024-06-07,2024-06,deadlift,데드리프트,140.0,1,1,False,144.66666666666669,140 * 1,False
5316,2024-06-07,2024-06-07,2024-06-07,2024-06,deadlift,데드리프트,180.0,1,1,False,186.00000000000003,180 * 1,False
5317,2024-06-07,2024-06-07,2024-06-07,2024-06,deadlift,데드리프트,210.0,1,1,False,217.00000000000003,210 * 1,False
5332,2024-06-10,2024-06-10,2024-06-10,2024-06,bench,벤치프레스,60.0,5,1,False,70.0,60 * 5,False
5333,2024-06-10,2024-06-10,2024-06-10,2024-06,bench,벤치프레스,120.0,5,1,False,140.0,120 * 5,False
5334,2024-06-10,2024-06-10,2024-06-10,2024-06,bench,벤치프레스,130.0,2,1,False,138.66666666666666,130 * 2,False
5335,2024-06-10,2024-06-10,2024-06-10,2024-06,bench,벤치프레스,120.0,5,1,False,140.0,120 * 5,False
5336,2024-06-10,2024-06-10,2024-06-10,2024-06,bench,벤치프레스,120.0,3,1,False,132.0,120 * 3,False
5337,2024-06-10,2024-06-10,2024-06-10,2024-06,bench,벤치프레스,120.0,3,1,False,132.0,120 * 3,False
5355,2024-06-11,2024-06-11,2024-06-11,2024-06,deadlift,데드리프트,100.0,5,1,False,116.66666666666667,100 * 5,False
5356,2024-06-11,2024-06-11,2024-06-11,2024-06,deadlift,데드리프트,140.0,1,1,False,144.66666666666669,140 * 1,False
5357,2024-06-11,2024-06-11,2024-06-11,2024-06,deadlift,데드리프트,180.0,1,1,False,186.00000000000003,180 * 1,False
5358,2024-06-11,2024-06-11,2024-06-11,2024-06,deadlift,데드리프트,200.0,1,1,False,206.66666666666669,200 * 1,False
5359,2024-06-11,2024-06-11,2024-06-11,2024-06,deadlift,데드리프트,220.0,1,1,False,227.33333333333334,220 * 1,False
5374,2024-06-13,2024-06-13,2024-06-13,2024-06,squat,스쿼트,60.0,5,1,False,70.0,60 * 5,False
5375,2024-06-13,2024-06-13,2024-06-13,2024-06,squat,스쿼트,100.0,5,1,False,116.66666666666667,100 * 5,False
5376,2024-06-13,2024-06-13,2024-06-13,2024-06,squat,스쿼트,130.0,5,1,False,151.66666666666669,130 * 5,False
5377,2024-06-13,2024-06-13,2024-06-13,2024-06,squat,스쿼트,140.0,4,1,False,158.66666666666666,140 * 4,False
5378,2024-06-13,2024-06-13,2024-06-13,2024-06,squat,스쿼트,150.0,1,1,False,155.00000000000003,150 * 1,False
5383,2024-06-13,2024-06-13,2024-06-13,2024-06,bench,벤치프레스,60.0,5,1,False,70.0,60 * 5,False
5384,2024-06-13,2024-06-13,2024-06-13,2024-06,bench,벤치프레스,120.0,5,1,False,140.0,120 * 5,False
5385,2024-06-13,2024-06-13,2024-06-13,2024-06,bench,벤치프레스,130.0,2,1,False,138.66666666666666,130 * 2,False
5386,2024-06-13,2024-06-13,2024-06-13,2024-06,bench,벤치프레스,120.0,5,1,False,140.0,120 * 5,False
5387,2024-06-13,2024-06-13,2024-06-13,2024-06,bench,벤치프레스,120.0,3,1,False,132.0,120 * 3,False
5388,2024-06-13,2024-06-13,2024-06-13,2024-06,bench,벤치프레스,120.0,3,1,False,132.0,120 * 3,False
5401,2024-06-14,2024-06-14,2024-06-14,2024-06,deadlift,데드리프트,100.0,5,1,False,116.66666666666667,100 * 5,False
5402,2024-06-14,2024-06-14,2024-06-14,2024-06,deadlift,데드리프트,140.0,1,1,False,144.66666666666669,140 * 1,False
5403,2024-06-14,2024-06-14,2024-06-14,2024-06,deadlift,데드리프트,180.0,1,1,False,186.00000000000003,180 * 1,False
5404,2024-06-14,2024-06-14,2024-06-14,2024-06,deadlift,데드리프트,200.0,1,1,False,206.66666666666669,200 * 1,False
5405,2024-06-14,2024-06-14,2024-06-14,2024-06,deadlift,데드리프트,220.0,1,1,False,227.33333333333334,220 * 1,False
5418,2024-06-15,2024-06-15,2024-06-15,2024-06,squat,스쿼트,60.0,5,1,False,70.0,60 * 5,False
5419,2024-06-15,2024-06-15,2024-06-15,2024-06,squat,스쿼트,130.0,5,1,False,151.66666666666669,130 * 5,False
5420,2024-06-15,2024-06-15,2024-06-15,2024-06,squat,스쿼트,140.0,4,1,False,158.66666666666666,140 * 4,False
5421,2024-06-15,2024-06-15,2024-06-15,2024-06,squat,스쿼트,150.0,2,1,False,160.0,150 * 2,False
5429,2024-06-17,2024-06-17,2024-06-17,2024-06,bench,벤치프레스,60.0,5,1,False,70.0,60 * 5,False
5430,2024-06-17,2024-06-17,2024-06-17,2024-06,bench,벤치프레스,120.0,5,1,False,140.0,120 * 5,False
5431,2024-06-17,2024-06-17,2024-06-17,2024-06,bench,벤치프레스,130.0,2,1,False,138.66666666666666,130 * 2,False
5432,2024-06-17,2024-06-17,2024-06-17,2024-06,bench,벤치프레스,120.0,4,1,False,136.0,120 * 4,False
5433,2024-06-17,2024-06-17,2024-06-17,2024-06,bench,벤치프레스,120.0,3,1,False,132.0,120 * 3,False
5434,2024-06-17,2024-06-17,2024-06-17,2024-06,bench,벤치프레스,120.0,2,1,False,128.0,120 * 2,False
5446,2024-06-18,2024-06-18,2024-06-18,2024-06,deadlift,데드리프트,100.0,5,1,False,116.66666666666667,100 * 5,False
5447,2024-06-18,2024-06-18,2024-06-18,2024-06,deadlift,데드리프트,140.0,1,1,False,144.66666666666669,140 * 1,False
5448,2024-06-18,2024-06-18,2024-06-18,2024-06,deadlift,데드리프트,180.0,1,1,False,186.00000000000003,180 * 1,False
5449,2024-06-18,2024-06-18,2024-06-18,2024-06,deadlift,데드리프트,200.0,1,1,False,206.66666666666669,200 * 1,False
5462,2024-06-19,2024-06-19,2024-06-19,2024-06,squat,스쿼트,60.0,5,1,False,70.0,60 * 5,False
5463,2024-06-19,2024-06-19,2024-06-19,2024-06,squat,스쿼트,130.0,5,1,False,151.66666666666669,130 * 5,False
5464,2024-06-19,2024-06-19,2024-06-19,2024-06,squat,스쿼트,140.0,4,1,False,158.66666666666666,140 * 4,False
5465,2024-06-19,2024-06-19,2024-06-19,2024-06,squat,스쿼트,150.0,1,1,False,155.00000000000003,150 * 1,False
5472,2024-06-20,2024-06-20,2024-06-20,2024-06,bench,벤치프레스,60.0,5,1,False,70.0,60 * 5,False
5473,2024-06-20,2024-06-20,2024-06-20,2024-06,bench,벤치프레스,120.0,5,1,False,140.0,120 * 5,False
5474,2024-06-20,2024-06-20,2024-06-20,2024-06,bench,벤치프레스,130.0,3,1,False,143.0,130 * 3,False
5475,2024-06-20,2024-06-20,2024-06-20,2024-06,bench,벤치프레스,130.0,2,1,False,138.66666666666666,130 * 2,False
5476,2024-06-20,2024-06-20,2024-06-20,2024-06,bench,벤치프레스,120.0,5,1,False,140.0,120 * 5,False
5477,2024-06-20,2024-06-20,2024-06-20,2024-06,bench,벤치프레스,120.0,2,1,False,128.0,120 * 2,False
5483,2024-06-21,2024-06-21,2024-06-21,2024-06,deadlift,데드리프트,100.0,5,1,False,116.66666666666667,100 * 5,False
5484,2024-06-21,2024-06-21,2024-06-21,2024-06,deadlift,데드리프트,140.0,1,1,False,144.66666666666669,140 * 1,False
5485,2024-06-21,2024-06-21,2024-06-21,2024-06,deadlift,데드리프트,180.0,1,1,False,186.00000000000003,180 * 1,False
5486,2024-06-21,2024-06-21,2024-06-21,2024-06,deadlift,데드리프트,200.0,1,1,False,206.66666666666669,200 * 1,False
5487,2024-06-21,2024-06-21,2024-06-21,2024-06,deadlift,데드리프트,220.0,1,1,False,227.33333333333334,220 * 1,False
5494,2024-06-24,2024-06-24,2024-06-24,2024-06,bench,벤치프레스,60.0,5,1,False,70.0,60 * 5,False
5495,2024-06-24,2024-06-24,2024-06-24,2024-06,bench,벤치프레스,120.0,5,1,False,140.0,120 * 5,False
5496,2024-06-24,2024-06-24,2024-06-24,2024-06,bench,벤치프레스,130.0,3,1,False,143.0,130 * 3,False
5497,2024-06-24,2024-06-24,2024-06-24,2024-06,bench,벤치프레스,140.0,1,1,False,144.66666666666669,140 * 1,False
5498,2024-06-24,2024-06-24,2024-06-24,2024-06,bench,벤치프레스,130.0,1,1,False,134.33333333333334,130 * 1,False
5514,2024-06-25,2024-06-25,2024-06-25,2024-06,deadlift,데드리프트,100.0,5,1,False,116.66666666666667,100 * 5,False
5515,2024-06-25,2024-06-25,2024-06-25,2024-06,deadlift,데드리프트,140.0,1,1,False,144.66666666666669,140 * 1,False
5516,2024-06-25,2024-06-25,2024-06-25,2024-06,deadlift,데드리프트,180.0,1,1,False,186.00000000000003,180 * 1,False
5517,2024-06-25,2024-06-25,2024-06-25,2024-06,deadlift,데드리프트,200.0,1,1,False,206.66666666666669,200 * 1,False
5518,2024-06-25,2024-06-25,2024-06-25,2024-06,deadlift,데드리프트,220.0,1,1,False,227.33333333333334,220 * 1,False
5529,2024-06-26,2024-06-26,2024-06-26,2024-06,squat,스쿼트,60.0,5,1,False,70.0,60 * 5,False
5530,2024-06-26,2024-06-26,2024-06-26,2024-06,squat,스쿼트,130.0,5,1,False,151.66666666666669,130 * 5,False
5531,2024-06-26,2024-06-26,2024-06-26,2024-06,squat,스쿼트,140.0,5,1,False,163.33333333333334,140 * 5,False
5532,2024-06-26,2024-06-26,2024-06-26,2024-06,squat,스쿼트,150.0,1,1,False,155.00000000000003,150 * 1,False
5539,2024-06-27,2024-06-27,2024-06-27,2024-06,bench,벤치프레스,60.0,5,1,False,70.0,60 * 5,False
5540,2024-06-27,2024-06-27,2024-06-27,2024-06,bench,벤치프레스,120.0,5,1,False,140.0,120 * 5,False
5541,2024-06-27,2024-06-27,2024-06-27,2024-06,bench,벤치프레스,130.0,3,1,False,143.0,130 * 3,False
5557,2024-06-28,2024-06-28,2024-06-28,2024-06,deadlift,데드리프트,100.0,1,1,False,103.33333333333334,100 * 1,False
5558,2024-06-28,2024-06-28,2024-06-28,2024-06,deadlift,데드리프트,140.0,1,1,False,144.66666666666669,140 * 1,False
5559,2024-06-28,2024-06-28,2024-06-28,2024-06,deadlift,데드리프트,180.0,1,1,False,186.00000000000003,180 * 1,False
5560,2024-06-28,2024-06-28,2024-06-28,2024-06,deadlift,데드리프트,200.0,1,1,False,206.66666666666669,200 * 1,False
5561,2024-06-28,2024-06-28,2024-06-28,2024-06,deadlift,데드리프트,220.0,1,1,False,227.33333333333334,220 * 1,False
5574,2024-06-29,2024-06-29,2024-06-29,2024-06,squat,스쿼트,60.0,5,1,False,70.0,60 * 5,False
5575,2024-06-29,2024-06-29,2024-06-29,2024-06,squat,스쿼트,120.0,1,1,False,124.00000000000001,120 * 1,False
5576,2024-06-29,2024-06-29,2024-06-29,2024-06,squat,스쿼트,130.0,1,1,False,134.33333333333334,130 * 1,False
5577,2024-06-29,2024-06-29,2024-06-29,2024-06,squat,스쿼트,140.0,1,1,False,144.66666666666669,140 * 1,False
5578,2024-06-29,2024-06-29,2024-06-29,2024-06,squat,스쿼트,150.0,1,1,False,155.00000000000003,150 * 1,False
5579,2024-06-29,2024-06-29,2024-06-29,2024-06,squat,스쿼트,160.0,1,1,False,165.33333333333334,160 * 1,False
5586,2024-07-01,2024-07-01,2024-07-01,2024-07,bench,벤치프레스,60.0,5,1,False,70.0,60 * 5,False
5587,2024-07-01,2024-07-01,2024-07-01,2024-07,bench,벤치프레스,120.0,5,1,False,140.0,120 * 5,False
5588,2024-07-01,2024-07-01,2024-07-01,2024-07,bench,벤치프레스,130.0,1,1,False,134.33333333333334,130 * 1,False
5589,2024-07-01,2024-07-01,2024-07-01,2024-07,bench,벤치프레스,120.0,3,1,False,132.0,120 * 3,False
5603,2024-07-02,2024-07-02,2024-07-02,2024-07,deadlift,데드리프트,100.0,5,1,False,116.66666666666667,100 * 5,False
5604,2024-07-02,2024-07-02,2024-07-02,2024-07,deadlift,데드리프트,140.0,1,1,False,144.66666666666669,140 * 1,False
5605,2024-07-02,2024-07-02,2024-07-02,2024-07,deadlift,데드리프트,180.0,1,1,False,186.00000000000003,180 * 1,False
5606,2024-07-02,2024-07-02,2024-07-02,2024-07,deadlift,데드리프트,200.0,1,1,False,206.66666666666669,200 * 1,False
5607,2024-07-02,2024-07-02,2024-07-02,2024-07,deadlift,데드리프트,220.0,1,1,False,227.33333333333334,220 * 1,False
5619,2024-07-03,2024-07-03,2024-07-03,2024-07,squat,스쿼트,60.0,5,1,False,70.0,60 * 5,False
5620,2024-07-03,2024-07-03,2024-07-03,2024-07,squat,스쿼트,130.0,1,1,False,134.33333333333334,130 * 1,False
5621,2024-07-03,2024-07-03,2024-07-03,2024-07,squat,스쿼트,140.0,5,1,False,163.33333333333334,140 * 5,False
5622,2024-07-03,2024-07-03,2024-07-03,2024-07,squat,스쿼트,150.0,3,1,False,165.0,150 * 3,False
5623,2024-07-03,2024-07-03,2024-07-03,2024-07,squat,스쿼트,160.0,1,1,False,165.33333333333334,160 * 1,False
5624,2024-07-03,2024-07-03,2024-07-03,2024-07,squat,스쿼트,170.0,1,1,False,175.66666666666669,170 * 1,False
5631,2024-07-04,2024-07-04,2024-07-04,2024-07,bench,벤치프레스,60.0,5,1,False,70.0,60 * 5,False
5632,2024-07-04,2024-07-04,2024-07-04,2024-07,bench,벤치프레스,120.0,5,1,False,140.0,120 * 5,False
5633,2024-07-04,2024-07-04,2024-07-04,2024-07,bench,벤치프레스,130.0,2,1,False,138.66666666666666,130 * 2,False
5634,2024-07-04,2024-07-04,2024-07-04,2024-07,bench,벤치프레스,120.0,5,1,False,140.0,120 * 5,False
5635,2024-07-04,2024-07-04,2024-07-04,2024-07,bench,벤치프레스,120.0,3,1,False,132.0,120 * 3 2400,False
5636,2024-07-04,2024-07-04,2024-07-04,2024-07,bench,벤치프레스,120.0,2,1,False,128.0,120 * 2,False
5650,2024-07-05,2024-07-05,2024-07-05,2024-07,deadlift,데드리프트,100.0,5,1,False,116.66666666666667,100 * 5,False
5651,2024-07-05,2024-07-05,2024-07-05,2024-07,deadlift,데드리프트,140.0,1,1,False,144.66666666666669,140 * 1,False
5652,2024-07-05,2024-07-05,2024-07-05,2024-07,deadlift,데드리프트,180.0,1,1,False,186.00000000000003,180 * 1,False
5653,2024-07-05,2024-07-05,2024-07-05,2024-07,deadlift,데드리프트,200.0,1,1,False,206.66666666666669,200 * 1,False
5654,2024-07-05,2024-07-05,2024-07-05,2024-07,deadlift,데드리프트,220.0,1,1,False,227.33333333333334,220 * 1,False
5665,2024-07-06,2024-07-06,2024-07-06,2024-07,squat,스쿼트,60.0,5,1,False,70.0,60 * 5,False
5666,2024-07-06,2024-07-06,2024-07-06,2024-07,squat,스쿼트,130.0,1,1,False,134.33333333333334,130 * 1,False
5667,2024-07-06,2024-07-06,2024-07-06,2024-07,squat,스쿼트,140.0,1,1,False,144.66666666666669,140 * 1,False
5668,2024-07-06,2024-07-06,2024-07-06,2024-07,squat,스쿼트,150.0,1,1,False,155.00000000000003,150 * 1,False
5669,2024-07-06,2024-07-06,2024-07-06,2024-07,squat,스쿼트,160.0,1,1,False,165.33333333333334,160 * 1,False
5670,2024-07-06,2024-07-06,2024-07-06,2024-07,squat,스쿼트,170.0,1,1,False,175.66666666666669,170 * 1,False
5677,2024-07-08,2024-07-08,2024-07-08,2024-07,bench,벤치프레스,60.0,5,1,False,70.0,60 * 5,False
5678,2024-07-08,2024-07-08,2024-07-08,2024-07,bench,벤치프레스,120.0,5,1,False,140.0,120 * 5,False
5679,2024-07-08,2024-07-08,2024-07-08,2024-07,bench,벤치프레스,130.0,2,1,False,138.66666666666666,130 * 2,False
5680,2024-07-08,2024-07-08,2024-07-08,2024-07,bench,벤치프레스,120.0,3,1,False,132.0,120 * 3,False
5681,2024-07-08,2024-07-08,2024-07-08,2024-07,bench,벤치프레스,120.0,3,1,False,132.0,120 * 3,False
5694,2024-07-10,2024-07-10,2024-07-10,2024-07,squat,스쿼트,60.0,5,1,False,70.0,60 * 5,False
5695,2024-07-10,2024-07-10,2024-07-10,2024-07,squat,스쿼트,130.0,1,1,False,134.33333333333334,130 * 1,False
5696,2024-07-10,2024-07-10,2024-07-10,2024-07,squat,스쿼트,140.0,1,1,False,144.66666666666669,140 * 1,False
5697,2024-07-10,2024-07-10,2024-07-10,2024-07,squat,스쿼트,150.0,1,1,False,155.00000000000003,150 * 1,False
5698,2024-07-10,2024-07-10,2024-07-10,2024-07,squat,스쿼트,160.0,2,1,False,170.66666666666666,160 * 2,False
5717,2024-07-12,2024-07-12,2024-07-12,2024-07,deadlift,데드리프트,100.0,5,1,False,116.66666666666667,100 * 5,False
5718,2024-07-12,2024-07-12,2024-07-12,2024-07,deadlift,데드리프트,140.0,1,1,False,144.66666666666669,140 * 1,False
5719,2024-07-12,2024-07-12,2024-07-12,2024-07,deadlift,데드리프트,180.0,1,1,False,186.00000000000003,180 * 1,False
5720,2024-07-12,2024-07-12,2024-07-12,2024-07,deadlift,데드리프트,200.0,1,1,False,206.66666666666669,200 * 1 2040,False
5721,2024-07-12,2024-07-12,2024-07-12,2024-07,deadlift,데드리프트,220.0,1,1,False,227.33333333333334,220 * 1,False
5734,2024-07-15,2024-07-15,2024-07-15,2024-07,bench,벤치프레스,60.0,5,1,False,70.0,60 * 5,False
5735,2024-07-15,2024-07-15,2024-07-15,2024-07,bench,벤치프레스,120.0,5,1,False,140.0,120 * 5,False
5736,2024-07-15,2024-07-15,2024-07-15,2024-07,bench,벤치프레스,130.0,1,1,False,134.33333333333334,130 * 1,False
5737,2024-07-15,2024-07-15,2024-07-15,2024-07,bench,벤치프레스,120.0,4,1,False,136.0,120 * 4,False
5738,2024-07-15,2024-07-15,2024-07-15,2024-07,bench,벤치프레스,120.0,2,1,False,128.0,120 * 2,False
5739,2024-07-15,2024-07-15,2024-07-15,2024-07,bench,벤치프레스,120.0,2,1,False,128.0,120 * 2,False
5757,2024-07-16,2024-07-16,2024-07-16,2024-07,deadlift,데드리프트,100.0,5,1,False,116.66666666666667,100 * 5,False
5758,2024-07-16,2024-07-16,2024-07-16,2024-07,deadlift,데드리프트,140.0,1,1,False,144.66666666666669,140 * 1,False
5759,2024-07-16,2024-07-16,2024-07-16,2024-07,deadlift,데드리프트,180.0,1,1,False,186.00000000000003,180 * 1,False
5760,2024-07-16,2024-07-16,2024-07-16,2024-07,deadlift,데드리프트,200.0,1,1,False,206.66666666666669,200 * 1,False
5761,2024-07-16,2024-07-16,2024-07-16,2024-07,deadlift,데드리프트,220.0,1,1,False,227.33333333333334,220 * 1,False
5773,2024-07-22,2024-07-22,2024-07-22,2024-07,bench,벤치프레스,60.0,5,1,False,70.0,60 * 5,False
5774,2024-07-22,2024-07-22,2024-07-22,2024-07,bench,벤치프레스,120.0,4,1,False,136.0,120 * 4,False
5775,2024-07-22,2024-07-22,2024-07-22,2024-07,bench,벤치프레스,130.0,1,1,False,134.33333333333334,130 * 1,False
5776,2024-07-22,2024-07-22,2024-07-22,2024-07,bench,벤치프레스,120.0,3,1,False,132.0,120 * 3,False
5777,2024-07-22,2024-07-22,2024-07-22,2024-07,bench,벤치프레스,120.0,3,1,False,132.0,120 * 3,False
5778,2024-07-22,2024-07-22,2024-07-22,2024-07,bench,벤치프레스,120.0,2,1,False,128.0,120 * 2,False
5783,2024-07-22,2024-07-22,2024-07-22,2024-07,squat,스쿼트,140.0,1,1,False,144.66666666666669,140 * 1,False
5798,2024-07-23,2024-07-23,2024-07-23,2024-07,deadlift,데드리프트,100.0,5,1,False,116.66666666666667,100 * 5,False
5799,2024-07-23,2024-07-23,2024-07-23,2024-07,deadlift,데드리프트,140.0,1,1,False,144.66666666666669,140 * 1,False
5800,2024-07-23,2024-07-23,2024-07-23,2024-07,deadlift,데드리프트,180.0,1,1,False,186.00000000000003,180 * 1,False
5801,2024-07-23,2024-07-23,2024-07-23,2024-07,deadlift,데드리프트,200.0,1,1,False,206.66666666666669,200 * 1,False
5802,2024-07-23,2024-07-23,2024-07-23,2024-07,deadlift,데드리프트,220.0,1,1,False,227.33333333333334,220 * 1,False
5817,2024-07-24,2024-07-24,2024-07-24,2024-07,squat,스쿼트,60.0,5,1,False,70.0,60 * 5,False
5818,2024-07-24,2024-07-24,2024-07-24,2024-07,squat,스쿼트,130.0,3,1,False,143.0,130 * 3,False
5819,2024-07-24,2024-07-24,2024-07-24,2024-07,squat,스쿼트,140.0,3,1,False,154.0,140 * 3,False
5820,2024-07-24,2024-07-24,2024-07-24,2024-07,squat,스쿼트,150.0,1,1,False,155.00000000000003,150 * 1 2200,False
5828,2024-07-25,2024-07-25,2024-07-25,2024-07,bench,벤치프레스,60.0,5,1,False,70.0,60 * 5,False
5829,2024-07-25,2024-07-25,2024-07-25,2024-07,bench,벤치프레스,120.0,3,1,False,132.0,120 * 3,False
5830,2024-07-25,2024-07-25,2024-07-25,2024-07,bench,벤치프레스,120.0,3,1,False,132.0,120 * 3 1400,False
5831,2024-07-25,2024-07-25,2024-07-25,2024-07,bench,벤치프레스,120.0,2,1,False,128.0,120 * 2,False
5842,2024-07-26,2024-07-26,2024-07-26,2024-07,deadlift,데드리프트,100.0,5,1,False,116.66666666666667,100 * 5,False
5843,2024-07-26,2024-07-26,2024-07-26,2024-07,deadlift,데드리프트,140.0,1,1,False,144.66666666666669,140 * 1,False
5844,2024-07-26,2024-07-26,2024-07-26,2024-07,deadlift,데드리프트,180.0,1,1,False,186.00000000000003,180 * 1,False
